No,Year_of_survey,District,lat,lon,CBSD_Severity,CBSD_Incidence,CMD_Mean_Severity ,CMD Incidence,Adult_Whitefly_Population,Mean_adult_whitefly_per_Plant
4023,2013,Nakapiripirit,1.78617,34.59395,0,0,0,0,6,0.2
4024,2013,Nakapiripirit,1.94568,34.55799,0,0,0,0,3,0.1
4025,2013,Nakapiripirit,1.97663,34.55839,2.1,83.3,0,0,0,0
4026,2013,Kotido,3.01742,33.97768,0,0,3,76.7,6,0.2
4027,2013,Kotido,3.07135,33.93598,0,0,0,0,9,0.3
4028,2013,Kotido,3.12624,33.8977,0,0,0,0,0,0
4029,2013,Kotido,3.17495,33.78879,2.2,100,0,0,168,5.6
4030,2013,Kotido,3.17333,33.78779,2,36.7,0,0,246,8.2
4031,2013,Kotido,2.83323,34.01453,2.8,100,0,0,9,0.3
4032,2013,Kotido,2.82599,34.01097,2,36.7,0,0,39,1.3
4033,2013,Kotido,2.81833,34.00605,2.2,60,0,0,24,0.8
4034,2013,Kotido,2.81487,34.00407,0,0,0,0,3,0.1
4035,2013,Kotido,2.85469,34.02608,2.4,16.7,0,0,3,0.1
4036,2013,Kotido,2.97677,33.94696,2.4,16.7,0,0,3,0.1
4037,2013,Kotido,2.9209,33.86124,2.3,13.3,0,0,6,0.2
4038,2013,Kaabong ,3.59956,33.72449,0,0,0,0,3,0.1
4039,2013,Kaabong ,3.58104,33.69112,0,0,0,0,3,0.1
4040,2013,Kaabong ,3.58934,33.69434,0,0,0,0,3,0.1
4041,2013,Kaabong ,3.58428,33.69126,0,0,0,0,3,0.1
4042,2013,Kaabong ,3.56049,33.70302,0,0,0,0,3,0.1
4043,2013,Kaabong ,3.5565,33.70677,0,0,0,0,0,0
4044,2013,Kaabong ,3.55239,33.71211,0,0,0,0,0,0
4045,2013,Kaabong ,2.67504,33.93623,0,0,0,0,0,0
4046,2013,Kaabong ,3.66961,33.93512,0,0,0,0,0,0
4047,2013,Kaabong ,3.67329,33.93478,2,100,0,0,21,0.7
4048,2013,Kaabong ,3.681,33.95572,0,0,0,0,0,0
4049,2013,Kaabong ,3.53511,34.13162,0,0,0,0,0,0
4050,2013,Abim,2.73237,33.66697,0,0,0,0,3,0.1
4051,2013,Abim,2.71282,33.64383,0,0,0,0,0,0
4052,2013,Abim,2.73671,33.61687,0,0,0,0,24,0.8
4053,2013,Abim,2.7658,33.59644,0,0,0,0,9,0.3
4054,2013,Abim,2.71659,33.57839,0,0,2,3.3,3,0.1
4055,2013,Abim,2.71956,33.54988,0,0,0,0,0,0
4056,2013,Abim,2.68169,33.65486,2.5,100,0,0,0,0
4057,2013,Abim,2.60841,33.65741,2,80,0,0,15,0.5
4058,2013,Abim,2.59151,33.62868,2.2,36.7,0,0,3,0.1
4059,2013,Abim,2.64081,33.55007,0,0,2.8,33.3,9,0.3
4060,2013,Abim,2.56416,33.63602,0,0,0,0,9,0.3
4061,2013,Abim,2.50687,33.61731,0,0,0,0,3,0.1
4062,2013,Abim,2.55891,33.5866,0,0,0,0,3,0.1
4063,2013,Abim,2.49769,33.63026,2,6.7,0,0,15,0.5
4064,2013,Abim,2.53738,33.69048,2,23.3,0,0,6,0.2
4065,2013,Abim,2.57342,33.7105,2,76.7,0,0,0,0
4066,2013,Abim,2.58868,33.76339,0,0,0,0,6,0.2
4067,2013,Abim,2.5458,33.82873,0,0,2,3.3,0,0
4068,2013,Abim,2.50518,33.85109,2,76.7,0,0,0,0
4069,2013,Abim,2.50658,33.82959,0,0,0,0,3,0.1
4070,2013,Amolatar,1.39373,32.58093,2,60,2,6.7,285,9.5
4071,2013,Amolatar,1.38108,32.38093,2,83.3,0,0,87,2.9
4072,2013,Amolatar,1.38092,32.49577,2,80,2,13.3,249,8.3
4073,2013,Amolatar,1.37133,32.46034,3,43.3,0,0,21,0.7
4074,2013,Amolatar,1.3487,32.42791,2.8,26.7,3.28,63.3,378,12.6
4075,2013,Amolatar,1.30935,32.4034,2.1,100,0,0,48,1.6
4076,2013,Amolatar,1.29955,32.36573,2,96.7,0,0,105,3.5
4077,2013,Amolatar,1.3913,32.51533,0,0,2.96,76.7,522,17.4
4078,2013,Amolatar,1.42966,32.54502,2,6.7,3.2,33.3,150,5
4079,2013,Amolatar,1.47141,32.55157,2.2,96.7,0,0,39,1.3
4080,2013,Amolatar,1.4583,32.53079,2,23.3,2,6.7,96,3.2
4081,2013,Amolatar,1.44751,32.50187,2,46.7,0,0,15,0.5
4082,2013,Amolatar,1.43931,32.58049,2.2,70,0,0,69,2.3
4083,2013,Amolatar,1.41927,32.59219,0,0,0,0,0,0
4084,2013,Amolatar,1.36242,32.52219,2,20,3.13,56.7,507,16.9
4085,2013,Amolatar,1.34912,32.5364,2.1,96.7,0,0,159,5.3
4086,2013,Amolatar,1.36151,32.56281,2,53.3,3.06,53.3,240,8
4087,2013,Amolatar,1.38361,32.56421,0,0,3.31,53.3,141,4.7
4088,2013,Amolatar,1.34554,32.51864,2.1,96.7,2,6.7,387,12.9
4089,2013,Amolatar,1.33274,32.50104,2,63.3,0,0,108,3.6
4090,2013,Katakwi,1.52029,33.52273,0,0,2.17,20,9,0.3
4091,2013,Katakwi,1.53887,33.56329,0,0,2,6.7,9,0.3
4092,2013,Katakwi,1.56215,33.56024,0,0,2,33.3,9,0.3
4093,2013,Katakwi,2.01614,33.58924,2,3.3,0,0,6,0.2
4094,2013,Katakwi,2.03453,34.03536,0,0,0,0,0,0
4095,2013,Katakwi,2.03364,33.56907,0,0,2,3.3,21,0.7
4096,2013,Katakwi,2.01232,33.55345,0,0,0,0,12,0.4
4097,2013,Katakwi,1.55455,33.56677,0,0,2.6,33.3,18,0.6
4098,2013,Katakwi,1.57324,33.54447,0,0,2.67,10,6,0.2
4099,2013,Katakwi,1.55202,34.00294,2,70,0,0,9,0.3
4100,2013,Katakwi,1.56713,34.06476,0,0,0,0,0,0
4101,2013,Katakwi,1.51932,34.08186,2,3.3,0,0,6,0.2
4102,2013,Katakwi,1.45307,34.06897,0,0,0,0,0,0
4103,2013,Katakwi,1.4243,34.05313,2,23.3,0,0,9,0.3
4104,2013,Katakwi,1.45369,33.58337,2,30,0,0,3,0.1
4105,2013,Katakwi,1.47782,33.5568,0,0,0,0,6,0.2
4106,2013,Katakwi,1.51213,33.57047,0,0,0,0,3,0.1
4107,2013,Katakwi,1.42991,33.56196,0,0,2.67,10,3,0.1
4108,2013,Katakwi,1.43751,33.45214,0,0,2.5,6.7,9,0.3
4109,2013,Katakwi,1.42965,33.50986,0,0,2,0,3,0.1
4110,2013,Sironko,1.09626,34.121,2.2,56.7,0,0,39,1.3
4111,2013,Sironko,1.12434,34.12063,2,13.3,2,3.3,39,1.3
4112,2013,Sironko,1.14359,34.15227,2.5,6.7,0,0,24,0.8
4113,2013,Sironko,1.14069,34.17386,2,63.3,0,0,135,4.5
4114,2013,Sironko,1.16115,34.16343,2.4,16.7,0,0,69,2.3
4115,2013,Sironko,1.12958,34.14165,2,83.3,0,0,57,1.9
4116,2013,Sironko,1.10009,34.15236,0,0,0,0,45,1.5
4117,2013,Sironko,1.11048,34.11146,0,0,2,3.3,36,1.2
4118,2013,Sironko,1.12581,34.11545,0,0,0,0,30,1
4119,2013,Sironko,1.08829,34.15978,0,0,0,0,18,0.6
4120,2013,Sironko,1.10198,34.19072,0,0,0,0,36,1.2
4121,2013,Sironko,1.10045,34.2045,0,0,0,0,42,1.4
4122,2013,Sironko,1.09116,34.22559,0,0,0,0,54,1.8
4123,2013,Sironko,1.6891,34.23438,0,0,2.83,20,3,0.1
4124,2013,Sironko,1.08029,34.23252,0,0,0,0,42,1.4
4125,2013,Sironko,1.10077,34.21222,0,0,0,0,105,3.5
4126,2013,Sironko,1.10641,34.22618,0,0,0,0,30,1
4127,2013,Sironko,1.09396,34.19332,0,0,0,0,12,0.4
4128,2013,Sironko,1.07775,34.18835,0,0,3,10,6,0.2
4129,2013,Sironko,1.07415,34.17369,0,0,2.8,16.7,9,0.3
4130,2013,Manafwa,0.50085,34.11607,2,10,2.5,20,66,2.2
4131,2013,Manafwa,0.49545,34.13617,0,0,2.75,13.3,12,0.4
4132,2013,Manafwa,0.49984,34.17031,2,3.3,2,3.3,27,0.9
4133,2013,Manafwa,0.48356,34.16171,0,0,0,0,30,1
4134,2013,Manafwa,0.46915,34.17066,0,0,0,0,144,4.8
4135,2013,Manafwa,0.48841,34.18703,0,0,0,0,72,2.4
4136,2013,Manafwa,0.49683,34.2174,0,0,0,0,72,2.4
4137,2013,Manafwa,0.50085,34.22997,0,0,0,0,39,1.3
4138,2013,Manafwa,0.51393,34.22849,0,0,0,0,33,1.1
4139,2013,Manafwa,0.53362,34.2152,0,0,0,0,9,0.3
4140,2013,Manafwa,0.55481,34.2152,0,0,2.69,43.3,6,0.2
4141,2013,Manafwa,0.55275,34.1922,0,0,2,3.3,180,6
4142,2013,Manafwa,0.56982,34.1513,2.7,30,0,0,81,2.7
4143,2013,Manafwa,0.55094,34.16767,0,0,0,0,702,23.4
4144,2013,Manafwa,0.53235,34.17152,0,0,0,0,438,14.6
4145,2013,Manafwa,0.54034,34.18176,0,0,0,0,30,1
4146,2013,Manafwa,0.561,34.13386,2.4,53.3,0,0,12,0.4
4147,2013,Manafwa,0.53614,34.12113,0,0,0,0,3,0.1
4148,2013,Manafwa,0.52421,34.12016,2.3,26.7,2,3.3,114,3.8
4149,2013,Manafwa,0.51369,34.13244,2.3,10,0,0,228,7.6
4150,2013,Amuria,1.51986,33.44171,0,0,0,0,33,1.1
4151,2013,Amuria,1.5178,33.47599,0,0,3,23.3,60,2
4152,2013,Amuria,1.54185,33.44318,2,6.7,2.67,30,3,0.1
4153,2013,Amuria,1.57143,33.40707,0,0,0,0,6,0.2
4154,2013,Amuria,2.01363,33.42983,2,60,2,3.3,12,0.4
4155,2013,Amuria,2.0242,33.45865,0,0,0,0,3,0.1
4156,2013,Amuria,1.59635,33.47794,0,0,4,3.3,18,0.6
4157,2013,Amuria,1.57746,33.50045,0,0,0,0,0,0
4158,2013,Amuria,2.00531,33.2836,0,0,3.17,20,12,0.4
4159,2013,Amuria,2.0299,33.25891,0,0,0,0,3,0.1
4160,2013,Amuria,2.04253,33.21533,0,0,0,0,3,0.1
4161,2013,Amuria,2.03808,33.28275,2,10,0,0,0,0
4162,2013,Amuria,2.06667,33.28621,0,0,0,0,3,0.1
4163,2013,Amuria,2.0993,33.28933,0,0,0,0,0,0
4164,2013,Amuria,2.03571,33.33002,2,33.3,0,0,12,0.4
4165,2013,Amuria,2.05976,33.39194,3,3.3,0,0,3,0.1
4166,2013,Amuria,2.09244,33.39092,0,0,0,0,0,0
4167,2013,Amuria,2.12108,33.36154,0,0,0,0,0,0
4168,2013,Amuria,2.14445,33.33942,0,0,0,0,0,0
4169,2013,Amuria,1.57817,33.38176,2.8,33.3,2.97,100,6,0.2
4170,2014,Napak,2.3688,34.38091,2,6.7,0,0,67,2.2
4171,2014,Napak,2.34449,34.07118,0,0,0,0,0,0
4172,2014,Napak,2.30888,34.3337,2.1,53.3,0,0,9,0.3
4173,2014,Napak,2.20295,34.24365,0,0,0,0,161,5.4
4174,2014,Napak,2.11081,34.23367,0,0,0,0,23,0.8
4175,2014,Napak,2.496,34.151,0,0,0,0,3,0.1
4176,2014,Napak,2.38072,33.99411,2,6.7,0,0,10,0.3
4177,2014,Napak,2.36982,33.94761,2,30,0,0,24,0.8
4178,2014,Napak,2.35561,33.9063,0,0,3,0,17,0.6
4179,2014,Napak,2.33655,33.88208,2,20,0,0,26,0.9
4180,2014,Napak,2.2947,33.93436,2,3.3,0,0,16,0.5
4181,2014,Napak,2.4556,34.39146,0,0,0,0,16,0.5
4182,2014,Napak,2.25757,33.99311,2,73.3,0,0,1,0
4183,2014,Nakapiripirit,2.39014,34.5802,2,10,0,0,44,1.5
4184,2014,Nakapiripirit,1.98688,34.72039,0,0,0,0,11,0.4
4185,2014,Nakapiripirit,1.89928,34.72837,2,73.3,0,0,31,1
4186,2014,Nakapiripirit,1.88838,34.75035,2,6.7,0,0,13,0.4
4187,2014,Nakapiripirit,1.89388,34.75777,3,10,0,0,15,0.5
4188,2014,Nakapiripirit,1.8468,34.73364,2,6.7,0,0,1,0
4189,2014,Nakapiripirit,1.87346,34.5784,2,13.3,0,0,4,0.1
4190,2014,Nakapiripirit,1.94372,34.55842,2,16.7,0,0,6,0.2
4191,2014,Nakapiripirit,1.9766,34.55933,2,33.3,0,0,0,0
4192,2014,Nakapiripirit,2.08879,34.62077,0,0,0,0,3,0.1
4193,2014,Kaabong,3.42172,34.14448,0,0,0,0,1,0
4194,2014,Kaabong,3.50669,34.14124,0,0,0,0,1,0
4195,2014,Kaabong,3.53486,34.13098,0,0,0,0,0,0
4196,2014,Kaabong,3.52597,34.09874,0,0,0,0,0,0
4197,2014,Kaabong,3.56016,34.02993,0,0,0,0,0,0
4198,2014,Kaabong,3.57338,34.02273,0,0,0,0,114,3.8
4199,2014,Kaabong,3.57268,33.97099,0,0,3.3,93.3,3,0.1
4200,2014,Kaabong,3.58285,33.9352,0,0,2.8,90,47,1.6
4201,2014,Kaabong,3.57454,33.91035,0,0,2.9,60,9,0.3
4202,2014,Kaabong,3.5416,33.91166,0,0,3.1,100,6,0.2
4203,2014,Kaabong,3.56001,33.72652,2,16.7,0,0,2,0.1
4204,2014,Kaabong,3.54924,33.7138,0,0,0,0,1,0
4205,2014,Kaabong,3.49437,33.67351,2,10,0,0,6,0.2
4206,2014,Kaabong,3.58631,33.68396,0,0,0,0,6,0.2
4207,2014,Kaabong,3.70491,33.87938,0,0,0,0,1,0
4208,2014,Kaabong,3.68752,33.94138,0,0,0,0,0,0
4209,2014,Kaabong,3.67117,33.93486,2,3.3,0,0,10,0.3
4210,2014,Kaabong,3.65662,34.28033,0,0,0,0,7,0.2
4211,2014,Kaabong,3.65229,34.28982,0,0,2.7,10,12,0.4
4212,2014,Kaabong,3.6533,34.28269,0,0,0,0,0,0
4213,2014,Kaabong,2.87348,34.03921,2,3.3,0,0,0,0
4214,2014,Kotido,2.85445,34.07503,2,30,0,0,0,0
4215,2014,Kotido,2.82939,34.01372,0,0,0,0,0,0
4216,2014,Kotido,2.81838,34.0058,2,10,0,0,8,0.3
4217,2014,Kotido,3.01663,33.97735,0,0,2.9,100,0,0
4218,2014,Kotido,3.07737,33.93277,2.1,96.7,0,0,6,0.2
4219,2014,Kotido,3.16664,33.79296,2,13.3,0,0,3,0.1
4220,2014,Kotido,3.16971,33.77923,2,6.7,0,0,3,0.1
4221,2014,Kotido,3.20169,33.80809,0,0,0,0,8,0.3
4222,2014,Kotido,3.20329,33.81002,2,10,0,0,0,0
4223,2014,Kotido,3.17231,33.78989,0,0,0,0,10,0.3
4224,2014,Kotido,3.14411,33.82572,2,13.3,0,0,1,0
4225,2014,Kotido,2.97693,33.94682,2,6.7,0,0,9,0.3
4226,2014,Kotido,2.93688,33.88272,2,6.7,0,0,3,0.1
4227,2014,Kotido,2.90422,33.83593,0,0,0,0,63,2.1
4228,2014,Abim,2.87639,33.80766,0,0,0,0,0,0
4229,2014,Abim,2.72977,33.66508,0,0,0,0,8,0.3
4230,2014,Abim,2.71149,33.72045,2,16.7,0,0,3,0.1
4231,2014,Abim,2.66284,33.71629,2,20,0,0,1,0
4232,2014,Abim,2.5446,33.82997,2,46.7,0,0,0,0
4233,2014,Abim,2.50712,33.84521,0,0,0,0,11,0.4
4234,2014,Abim,2.49771,33.81518,2.1,26.7,0,0,20,0.7
4235,2014,Abim,2.48317,33.78428,0,0,0,0,29,1
4236,2014,Abim,2.47184,33.75634,0,0,0,0,16,0.5
4237,2014,Abim,2.45062,33.73797,0,0,0,0,9,0.3
4238,2014,Abim,2.47212,33.70407,0,0,0,0,342,11.4
4239,2014,Abim,2.51536,33.65389,2,26.7,0,0,3,0.1
4240,2014,Abim,2.69138,33.65499,0,0,0,0,18,0.6
4241,2014,Abim,2.60005,33.65472,2,10,0,0,3,0.1
4242,2014,Abim,2.50731,33.61721,2,16.7,0,0,6,0.2
4243,2014,Abim,2.59116,33.6286,2,66.7,0,0,9,0.3
4244,2014,Abim,2.64218,33.54822,0,0,0,0,2,0.1
4245,2014,Abim,2.71363,33.63469,0,0,0,0,0,0
4246,2014,Abim,2.7563,33.60443,0,0,0,0,6,0.2
4247,2014,Abim,2.72056,33.55786,0,0,0,0,51,1.7
4248,2014,Nakasongola,1.33237,32.42659,2,66.7,0,0,32,1.1
4249,2014,Nakasongola,1.41966,32.43936,0,0,0,0,700,23.3
4250,2014,Nakasongola,1.4697,32.42251,2.1,100,0,0,48,1.6
4251,2014,Nakasongola,1.51203,32.40818,0,0,0,0,37,1.2
4252,2014,Nakasongola,1.30157,32.50766,2.1,100,2,3.3,1225,40.8
4253,2014,Nakasongola,1.31247,32.58484,0,0,0,0,882,29.4
4254,2014,Nakasongola,1.32863,32.64061,0,0,0,0,171,5.7
4255,2014,Nakasongola,1.2855,32.66724,2.2,100,0,0,1,0
4256,2014,Nakasongola,1.25408,32.71259,2,3.3,0,0,55,1.8
4257,2014,Nakasongola,1.19876,32.73804,0,0,0,0,211,7
4258,2014,Nakasongola,1.17254,32.77131,0,0,0,0,35,1.2
4259,2014,Nakasongola,1.1295,32.76821,0,0,0,0,15,0.5
4260,2014,Nakasongola,1.12551,32.76173,0,0,0,0,44,1.5
4261,2014,Nakasongola,1.12578,32.75681,0,0,0,0,250,8.3
4262,2014,Nakasongola,1.08957,32.72903,2,100,0,0,81,2.7
4263,2014,Nakasongola,1.10186,32.72791,3.1,100,3.1,100,155,5.2
4264,2014,Nakasongola,1.10783,32.7238,0,0,0,0,159,5.3
4265,2014,Nakasongola,1.40729,32.27118,0,0,0,0,95,3.2
4266,2014,Nakasongola,1.36139,32.36753,2,100,0,0,258,8.6
4267,2014,Nakasongola,1.30925,32.42221,0,0,0,0,116,3.9
4268,2014,Luwero,1.00498,32.46954,2,93.3,0,0,84,2.8
4269,2014,Luwero,0.94673,32.47029,2.3,43.3,3,13.3,78,2.6
4270,2014,Luwero,0.89882,32.4804,0,0,0,0,21,0.7
4271,2014,Luwero,0.86932,32.51936,0,0,0,0,770,25.7
4272,2014,Luwero,0.84645,32.57205,3,6.7,2,16.7,89,3
4273,2014,Luwero,0.83398,32.63229,2,66.7,0,0,179,6
4274,2014,Luwero,0.87345,32.64796,0,0,0,0,104,3.5
4275,2014,Luwero,0.84323,32.50816,0,0,0,0,333,11.1
4276,2014,Luwero,0.61556,32.62212,2.1,100,2.5,6.7,76,2.5
4277,2014,Luwero,0.67483,32.61265,2,10,0,0,110,3.7
4278,2014,Luwero,0.80637,32.5055,0,0,2.3,20,52,1.7
4279,2014,Luwero,0.8063,32.50607,0,0,2.4,26.7,86,2.9
4280,2014,Luwero,0.74105,32.51932,2,3.3,2,3.3,19,0.6
4281,2014,Luwero,0.73088,32.52775,2,26.7,0,0,97,3.2
4282,2014,Luwero,0.75732,32.56407,0,0,0,0,68,2.3
4283,2014,Luwero,0.70777,32.56337,2.3,60,0,0,111,3.7
4284,2014,Luwero,0.66974,32.62258,2,90,0,0,232,7.7
4285,2014,Luwero,0.66737,32.65886,2.4,100,0,0,44,1.5
4286,2014,Luwero,0.68961,32.71193,2,16.7,0,0,231,7.7
4287,2014,Luwero,0.74148,32.74244,2,46.7,2.9,100,539,18
4288,2014,Nakaseke,0.8507,32.4192,2.2,73.3,2.6,16.7,141,4.7
4289,2014,Nakaseke,0.849,32.35985,2.1,100,0,0,336,11.2
4290,2014,Nakaseke,0.89522,32.35873,2,96.7,0,0,188,6.3
4291,2014,Nakaseke,0.95543,32.31964,2.1,100,0,0,225,7.5
4292,2014,Nakaseke,0.93157,32.35504,2.1,100,0,0,203,6.8
4293,2014,Nakaseke,0.92106,32.29009,2,100,0,0,73,2.4
4294,2014,Nakaseke,0.82729,32.25677,2,100,0,0,162,5.4
4295,2014,Nakaseke,0.89272,32.23424,2,76.7,0,0,452,15.1
4296,2014,Nakaseke,0.86232,32.21737,2.3,100,0,0,1257,41.9
4297,2014,Nakaseke,0.85293,32.31178,2.3,100,0,0,80,2.7
4298,2014,Nakaseke,0.72283,32.48629,2,40,0,0,122,4.1
4299,2014,Nakaseke,0.73885,32.43476,2,100,0,0,305,10.2
4300,2014,Nakaseke,0.58195,32.39666,2.2,100,0,0,545,18.2
4301,2014,Nakaseke,0.71354,32.37846,2,23.3,0,0,284,9.5
4302,2014,Nakaseke,0.70015,32.31985,2,90,0,0,195,6.5
4303,2014,Nakaseke,0.69285,32.27119,2,93.3,0,0,187,6.2
4304,2014,Nakaseke,0.65741,32.25031,2,30,0,0,227,7.6
4305,2014,Nakaseke,0.60541,32.25696,0,0,2,6.7,244,8.1
4306,2014,Nakaseke,0.61033,32.29961,0,0,0,0,139,4.6
4307,2014,Nakaseke,0.61434,32.34381,2,30,0,0,80,2.7
4308,2014,Kayunga,0.67861,32.88251,2.4,96.7,0,0,53,1.8
4309,2014,Kayunga,0.69168,32.91699,2.5,100,0,0,36,1.2
4310,2014,Kayunga,0.67431,32.92885,2.3,73.3,2,16.7,36,1.2
4311,2014,Kayunga,0.64564,32.94538,2,90,0,0,91,3
4312,2014,Kayunga,0.60496,32.97801,2,80,0,0,92,3.1
4313,2014,Kayunga,0.59895,33.0104,2,60,0,0,444,14.8
4314,2014,Kayunga,0.58453,33.00998,2.2,100,0,0,922,30.7
4315,2014,Kayunga,0.54882,33.04049,2,100,0,0,186,6.2
4316,2014,Kayunga,0.52902,33.04758,2.2,36.7,2,33.3,16,0.5
4317,2014,Kayunga,0.54746,33.05634,2.2,83.3,0,0,199,6.6
4318,2014,Kayunga,0.76767,32.88736,2,100,0,0,83,2.8
4319,2014,Kayunga,0.80782,32.86468,2,100,0,0,21,0.7
4320,2014,Kayunga,0.82999,32.83661,0,0,2,30,115,3.8
4321,2014,Kayunga,0.95348,32.89017,2,96.7,2.9,63.3,15,0.5
4322,2014,Kayunga,0.86459,32.84874,0,0,3,6.7,190,6.3
4323,2014,Kayunga,0.91211,32.86753,0,0,3,10,123,4.1
4324,2014,Kayunga,0.97603,32.88644,0,0,2.3,10,312,10.4
4325,2014,Kayunga,2.98283,32.92278,2.5,6.7,3,3.3,222,7.4
4326,2014,Kayunga,1.00496,32.89903,0,0,2.3,13.3,39,1.3
4327,2014,Kayunga,0.99112,32.92908,0,0,0,0,111,3.7
4328,2014,Mukono,0.47863,32.68277,0,0,0,0,124,4.1
4329,2014,Mukono,0.49593,32.72617,2,6.7,0,0,65,2.2
4330,2014,Mukono,0.66307,32.86826,2,100,0,0,145,4.8
4331,2014,Mukono,0.62769,32.82925,2,100,0,0,124,4.1
4332,2014,Mukono,0.58409,32.84611,2.2,100,2,10,64,2.1
4333,2014,Mukono,0.58772,32.80921,0,0,0,0,168,5.6
4334,2014,Mukono,0.56417,32.80173,0,0,0,0,46,1.5
4335,2014,Mukono,0.5124,32.76381,2,100,0,0,61,2
4336,2014,Mukono,0.56417,32.80173,2,36.7,0,0,126,4.2
4337,2014,Mukono,0.44715,32.77076,0,0,0,0,147,4.9
4338,2014,Mukono,0.32391,32.76547,0,0,2.8,50,54,1.8
4339,2014,Mukono,0.28959,32.76746,2.1,66.7,2.7,36.7,60,2
4340,2014,Mukono,0.27977,32.79542,3,16.7,3,50,44,1.5
4341,2014,Mukono,0.27442,32.75872,2,3.3,2.9,46.7,76,2.5
4342,2014,Mukono,0.25763,32.82244,3.2,100,2,3.3,131,4.4
4343,2014,Mukono,0.23724,32.94752,0,0,0,0,67,2.2
4344,2014,Mukono,0.24499,32.87488,2.8,63.3,3,20,52,1.7
4345,2014,Mukono,0.24338,32.91822,2,60,0,0,64,2.1
4346,2014,Mukono,0.24152,32.81983,2.1,93.3,0,0,135,4.5
4347,2014,Mukono,0.19991,32.85902,0,0,2,30,102,3.4
4348,2014,Adjumani,3.39163,31.78008,2,100,0,0,108,3.6
4349,2014,Adjumani,3.53776,31.7261,2,16.7,0,0,85,2.8
4350,2014,Adjumani,3.39612,31.68568,2,6.7,0,0,4,0.1
4351,2014,Adjumani,3.30581,31.68941,2,6.7,0,0,15,0.5
4352,2014,Adjumani,3.26314,31.64496,2,66.7,0,0,175,5.8
4353,2014,Adjumani,3.2341,31.58066,2,93.3,2.5,6.7,16,0.5
4354,2014,Adjumani,3.25673,31.72491,2,6.7,0,0,2,0.1
4355,2014,Adjumani,3.19301,31.74797,2,43.3,0,0,93,3.1
4356,2014,Adjumani,3.15344,31.73582,2,26.7,2,3.3,9,0.3
4357,2014,Adjumani,3.23418,31.78251,2.1,36.7,0,0,0,0
4358,2014,Adjumani,3.46612,31.72595,0,0,2.5,6.7,40,1.3
4359,2014,Adjumani,3.45605,31.76879,2,16.7,0,0,24,0.8
4360,2014,Adjumani,3.35906,31.80094,2,96.7,0,0,5,0.2
4361,2014,Adjumani,3.35105,31.5877,2,6.7,0,0,0,0
4362,2014,Adjumani,3.30435,31.85076,2,76.7,0,0,0,0
4363,2014,Adjumani,3.6494,31.8821,2,93.3,0,0,29,1
4364,2014,Adjumani,3.44427,31.91215,2,26.7,0,0,0,0
4365,2014,Adjumani,3.48983,31.90202,2,93.3,0,100,4,0.1
4366,2014,Adjumani,3.50398,31.81193,2,6.7,0,0,52,1.7
4367,2014,Adjumani,3.38217,31.93067,2,16.7,0,0,11,0.4
4368,2014,Amuru,2.2812,32.18644,0,0,0,0,0,0
4369,2014,Amuru,2.83595,32.13439,0,0,3.8,100,0,0
4370,2014,Amuru,2.18356,32.02315,0,0,0,0,0,0
4371,2014,Amuru,2.81226,31.95288,0,0,0,0,0,0
4372,2014,Amuru,2.80447,31.85813,0,0,4,100,0,0
4373,2014,Amuru,2.84418,31.80473,0,0,4,100,0,0
4374,2014,Amuru,2.86139,31.69528,0,0,3.7,96.7,0,0
4375,2014,Amuru,2.88635,31.62786,0,0,0,0,0,0
4376,2014,Amuru,2.9001,31.96054,0,0,0,0,0,0
4377,2014,Amuru,2.96096,31.99219,0,0,0,0,0,0
4378,2014,Amuru,2.9637,32.0584,0,0,0,0,0,0
4379,2014,Amuru,2.88115,32.16205,0,0,0,0,0,0
4380,2014,Amuru,2.98356,32.13932,0,0,0,0,0,0
4381,2014,Amuru,3.05752,32.16752,0,0,0,0,0,0
4382,2014,Amuru,3.13839,32.15577,0,0,0,0,0,0
4383,2014,Amuru,3.20656,32.14867,0,0,0,0,0,0
4384,2014,Amuru,3.27695,32.121,2,3.3,0,0,11,0.4
4385,2014,Amuru,3.30038,32.07875,2,6.7,0,0,0,0
4386,2014,Amuru,3.24192,32.1654,2,33.3,0,0,0,0
4387,2014,Amuru,3.27263,32.25375,0,0,0,0,0,0
4388,2014,Gulu,2.76231,32.39242,0,0,0,0,6,0.2
4389,2014,Gulu,2.69584,32.43094,0,0,3.8,93.3,52,1.7
4390,2014,Gulu,2.64393,32.47467,0,0,0,0,19,0.6
4391,2014,Gulu,2.64033,32.53688,0,0,0,0,0,0
4392,2014,Gulu,2.65299,32.60614,0,0,0,0,8,0.3
4393,2014,Gulu,2.75861,32.51881,0,0,0,0,0,0
4394,2014,Gulu,2.74961,32.42778,0,0,3.7,100,11,0.4
4395,2014,Gulu,2.83554,32.37418,0,0,0,0,0,0
4396,2014,Gulu,2.87897,32.4305,0,0,0,0,0,0
4397,2014,Gulu,2.9144,32.50116,0,0,0,0,0,0
4398,2014,Gulu,2.76611,32.24709,2,100,0,0,276,9.2
4399,2014,Gulu,2.24524,32.3327,0,0,0,0,4,0.1
4400,2014,Gulu,3.1774,32.36045,2,3.3,0,0,0,0
4401,2014,Gulu,3.10181,32.36353,0,0,0,0,0,0
4402,2014,Gulu,2.97215,32.29914,0,0,0,0,0,0
4403,2014,Gulu,2.90714,32.29768,0,0,0,0,0,0
